0.7898372224	roman
0.7895609645	diavola
0.7876126343	nora
0.7869032546	max
0.7842881895	north
0.7841009341	yelped
0.7839009452	pellegrino
0.7837620366	museum
0.7827651670	hoagie
0.7825810350	florence
0.7808917765	grass
0.7802777631	yelpers
0.7802562004	nevada
0.7786102539	tutto
0.7784796854	chopped
0.7778485370	jimmy
0.7771174267	james
0.7770971670	centennial
0.7766642833	avenue
0.7756197594	tapas
0.7755917995	grapefruit
0.7754126247	blanc
0.7748466049	fridays
0.7743844538	sam
0.7740784526	bacio
0.7740722735	fri
0.7739621225	venice
0.7737844831	chianti
0.7734452781	korean
0.7734192515	taco
0.7733123873	ragu
0.7729675271	napoletana
0.7728764303	chipotle
0.7726616033	royal
0.7723881297	asiago
0.7722702060	euro
0.7722021682	cabernet
0.7720783109	albacore
0.7719432461	amaretto
0.7716759368	anthem
0.7715708354	arrowhead
0.7713655396	california
0.7712063267	mark
0.7711485532	parma
0.7711010089	japan
0.7710074597	oxtail
0.7709428746	english
0.7708551922	fresca
0.7707786114	bootlegger
0.7703519718	bolognese
0.7703123917	madness
0.7702754537	mojito
0.7701897274	hollywood
0.7701174977	greek
0.7701095603	robert
0.7696559688	crown
0.7696356366	florida
0.7696288107	tatum
0.7695689851	march
0.7695615208	louis
0.7695561100	d.o.c.g
0.7694446487	toscana
0.7694444015	rigatoni
0.7687685953	jeff
0.7684107628	frank
0.7683175796	yellowtail
0.7683113979	trout
0.7681393296	canneloni
0.7680716014	tom
0.7676018937	bend
0.7675737982	miami
0.7675537711	america
0.7675261669	peoria
0.7675144687	angels
0.7673435194	mall
0.7673034975	february
0.7668780933	yard
0.7663497175	louie
0.7662346417	brandy
0.7661619512	sicilian
0.7660864255	seabass
0.7660660340	nancy
0.7660538514	halloween
0.7659953583	coke
0.7659020129	pops
0.7652908924	ribeye
0.7652554369	manhattan
0.7651716157	ale
0.7648473079	pat's
0.7647786477	udon
0.7647355999	tilapia
0.7644577383	central
0.7642693569	american
0.7640459043	peroni
0.7637272723	antipasto
0.7637038514	subway
0.7635667140	moscato
0.7631501047	firesky
0.7631447890	porchetta
0.7631015842	sedona
0.7630669500	trattoria
0.7630450540	lasagna
0.7629823952	risotto
0.7629602513	fred's
0.7628614142	cheeseburger
0.7627826391	tuscan
0.7627608920	tuna
0.7627139263	mimmo
0.7626031813	vegetariana
0.7626028033	florentine
0.7625986120	spring
0.7624979170	funghi
0.7623799983	market
0.7623263690	maria
0.7621678728	turf
0.7619900779	napoli
0.7617922738	giuseppe
0.7616812593	ocean
0.7615945415	mcdonald's
0.7615257116	mezzaluna
0.7615045929	prado
0.7614374552	boulder
0.7612441167	naturally
0.7611982410	target
0.7609732074	pub
0.7609094888	o.k
0.7607588584	boston
0.7605255848	med
0.7605173981	grandmother's
0.7604145108	mule
0.7604041685	crudo
0.7603483352	leith
0.7603157163	carnival
0.7602943945	shirley
0.7602847315	hilton
0.7602749544	portabella
0.7602704435	ann
0.7601663590	grille
0.7600965262	casino
0.7600593332	autostrada
0.7599957377	amalfi
0.7599212675	jones
0.7597789450	lisa
0.7597510240	chives
0.7597322815	jack
0.7596066858	alright
0.7595617813	tortellini
0.7595298293	negatives
0.7595211664	joe
0.7594508018	starbucks
0.7593472238	godfather
0.7591816875	trop
0.7591096293	boy
0.7590465658	washington
0.7590111837	torta
0.7589226062	bastianich
0.7588980400	michelin
0.7588836614	harlem
0.7588632738	thai
0.7587540176	oreganos
0.7587213139	gouda
0.7585877573	christmas
0.7585439615	international
0.7584318756	stella
0.7582938070	henderson
0.7582573157	rustica
0.7579419043	arrabiata
0.7579200792	village
0.7579070842	irish
0.7578461753	surprise
0.7578261825	robin
0.7577739417	france
0.7576220809	saltimbocca
0.7575972863	festival
0.7574563657	otto
0.7573759636	margarita
0.7573247405	wednesdays
0.7572886142	buffet
0.7572804243	bianco
0.7571988830	november
0.7571308705	blanco
0.7571108178	eastern
0.7569757938	vita
0.7568463839	outback
0.7568424887	studio
0.7567988926	doughnuts
0.7567814609	madison
0.7567370474	oak
0.7566993250	april
0.7565256802	carne
0.7565089218	bombolini
0.7563121989	carla
0.7562803535	justin
0.7562459642	puttanesca
0.7561855191	brushetta
0.7561560493	bob
0.7561350195	brooklyn
0.7561145739	bourbon
0.7559919656	enoteca
0.7559158492	amc
0.7558705360	anytime
0.7558134111	china
0.7557253655	giovanni
0.7556625469	steam
0.7555888382	ryan
0.7553895332	brie
0.7553819620	celiac
0.7553745395	sonoma
0.7553247208	west
0.7552615817	mexican
0.7551973836	farro
0.7550646310	portland
0.7550619765	circus
0.7549419889	sara
0.7547372107	carefree
0.7547055217	truffle
0.7545262121	portofino
0.7544699204	bakery
0.7544174566	susan
0.7544065446	oysters
0.7542743277	cali
0.7542616225	spagetti
0.7542434661	cleveland
0.7542263499	european
0.7542195515	symphony
0.7541658812	formaggi
0.7541650405	primavera
0.7541582612	fred
0.7541306098	russell
0.7540708119	tropicana
0.7539093385	stratta
0.7539047699	zeppolis
0.7538599437	church
0.7538545819	chuck
0.7537215886	ohio
0.7536444179	mama
0.7536426893	easter
0.7535718744	buca
0.7535088728	arizona
0.7534191657	ahwatukee
0.7533298255	bella
0.7532269470	fresco
0.7531925871	groupon
0.7531646764	maple
0.7531434707	pastrami
0.7530831491	bistecca
0.7528799220	napa
0.7527564857	sundae
0.7527445199	lake
0.7527429237	mozza
0.7526585525	cocoa
0.7526483633	chicago
0.7526375316	oscar
0.7526336682	sriracha
0.7525407012	marcellino
0.7524917822	mimosa
0.7523844911	dennis
0.7522717671	denver
0.7522694157	gnocchi
0.7522535274	august
0.7521320892	basketball
0.7519406059	asia
0.7519284339	westgate
0.7517904597	romano's
0.7517721729	riesling
0.7517186606	spiedini
0.7515827197	bobby's
0.7515804924	marquee
0.7515207274	picture
0.7513444363	grill
0.7512589129	japanese
0.7512243483	taylor
0.7512107107	naples
0.7512015312	durango
0.7511865101	capital
0.7509783545	meatball
0.7509640935	scottsdale
0.7509220271	lou
0.7508541771	spumoni
0.7508390359	drew
0.7508351638	cure
0.7507605270	ultimate
0.7507497911	uno
0.7507300372	mom
0.7506827756	french
0.7506747740	square
0.7505819512	mea
0.7505276142	veneto
0.7504943009	diablo
0.7504940051	mrs
0.7504313677	lorenzo
0.7504252947	giants
0.7504095285	bison
0.7503706366	mike
0.7502917979	vine
0.7502333532	zeffirino
0.7502250684	republic
0.7501687505	l.a
0.7499779749	tortilla
0.7499425292	denny's
0.7498756017	xl
0.7498039089	calzone
0.7497533052	mezzo
0.7497509255	october
0.7497026141	junior
0.7496992178	cajun
0.7496581355	lardo
0.7495997029	december
0.7495828181	pescatore
0.7495213267	delis
0.7494964235	kierland
0.7494596246	calabrese
0.7494342233	carpaccio
0.7493782862	ramen
0.7493430068	taggia
0.7493254493	milano
0.7492969479	rainbow
0.7492244391	award
0.7491997267	diamond
0.7491872984	shrimp
0.7489252645	rosa
0.7488408771	chow
0.7486445557	paella
0.7486253630	thomas
0.7486108108	italiano
0.7485513560	roma
0.7484907125	district
0.7484469899	fry's
0.7483912281	terminal
0.7483861233	merry
0.7483295933	ray's
0.7482891653	bistro
0.7482607157	spanish
0.7482131724	michael
0.7481597647	gnudi
0.7481016532	phoenician
0.7480770351	jambalaya
0.7480768482	valet
0.7480177565	italy
0.7478369621	greenbush
0.7477879224	vesuvio
0.7477082794	nightclub
0.7476549020	panzanella
0.7476000651	sicily
0.7475988789	brothers
0.7475071475	europe
0.7474990321	salsiccia
0.7474290995	prosecco
0.7472904099	sirio
0.7471662296	jersey
0.7471646252	hubby's
0.7469759395	sexual
0.7469542357	mmm
0.7469235817	monday's
0.7467181635	formaggio
0.7466802324	tiramisu
0.7466724036	national
0.7466644036	schreiner's
0.7466583249	wifi
0.7466161039	mozzerella
0.7465779056	man
0.7463710904	camelback
0.7463406468	mille
0.7462827220	arts
0.7462541544	club
0.7461850494	pity
0.7461059093	smokey
0.7461036145	hazelnut
0.7461032327	herb
0.7460825391	carolina
0.7460505626	society
0.7460023358	trump
0.7459848932	ricotta
0.7459808608	bagel
0.7459527604	fritti
0.7458960027	street
0.7458526732	caesars
0.7458349619	tokyo
0.7457757353	dad
0.7457606404	cotto
0.7456366217	inn
0.7455171475	fungi
0.7453931937	tuscany
0.7453560983	escargot
0.7453287411	martorano
0.7453263377	tv
0.7452155104	bunky's
0.7452006660	ventano's
0.7451207986	bronx
0.7450889804	mama's
0.7450251668	lucia
0.7449948332	elvis
0.7449763100	theatre
0.7449671605	tabasco
0.7449433747	merlot
0.7449223571	nutella
0.7449068726	killer
0.7448645566	marathon
0.7448476466	rosemary
0.7448430895	thursdays
0.7447801752	ranch
0.7447491691	bud
0.7447124303	pizookie
0.7446907848	underground
0.7445048041	pyramid
0.7444863245	turkish
0.7444567483	lee
0.7444025359	gusto
0.7443689830	chris
0.7442141874	daddy
0.7442039659	coppa
0.7441872265	americanized
0.7441181726	chandler
0.7440984062	xs
0.7438816644	donna
0.7438597735	bonus
0.7436675364	peter
0.7435927622	mesa
0.7435871526	pazookie
0.7435611169	ac
0.7435389834	texas
0.7434619492	al's
0.7434517586	association
0.7434145208	tuesdays
0.7433445326	nero
0.7433348057	alexi's
0.7433231826	kobe
0.7433087380	january
0.7432136893	coasters
0.7431995214	yelp
0.7431932565	butterscotch
0.7431767773	polish
0.7431674203	steven
0.7431666052	salumi
0.7429158390	surprisingly
0.7429059892	valley
0.7429041097	peaches
0.7428917086	polenta
0.7428516678	arcadia
0.7428495280	digestif
0.7428119746	sangiovese
0.7427912389	popeye
0.7427387217	zoo
0.7427278502	jerry
0.7426876342	gina
0.7426544770	ginger
0.7424964734	vanity
0.7423489076	mirage
0.7423425907	burger
0.7423337185	mist
0.7423081828	nostrano
0.7422096695	alex
0.7421816431	gasper's
0.7421732423	latin
0.7421504211	summerlin
0.7421378592	adam
0.7420694246	queens
0.7420599286	caveat
0.7420225655	manicotti
0.7420102483	almond
0.7420099458	ii
0.7418482519	sigh
0.7418080933	byob
0.7418036525	murder
0.7417466745	ciao
0.7417400837	porterhouse
0.7416758405	phoenix's
0.7416734284	excalibur
0.7416541826	neapolitan
0.7415815934	hotel
0.7415111850	lucky
0.7414831293	today
0.7414698239	prince
0.7413452946	chinese
0.7413418740	zucchini
0.7412541025	genius
0.7411840320	branzino
0.7411470031	pb
0.7410652990	bianco's
0.7410047507	valentino
0.7410029993	eddie
0.7409986382	coors
0.7409976259	sterling
0.7409791856	michigan
0.7409769928	riserva
0.7409403567	african
0.7409376948	monsoon
0.7407858623	castle
0.7407286400	vegas
0.7407125191	villa
0.7406714312	andy
0.7405838825	crush
0.7405511984	cafe
0.7405076629	chapel
0.7404839142	safeway
0.7404809381	gabriel
0.7404432245	jose
0.7404311670	wednesday
0.7403898004	confit
0.7403688579	rocky
0.7403629988	carmel
0.7403077065	ghost
0.7402924028	verona
0.7402895517	miller
0.7402450741	glendale
0.7402428128	spouse
0.7402353470	fu
0.7402219755	sun
0.7402200001	dolce
0.7402151441	lady
0.7401991421	wheelchair
0.7401811202	spaghetti
0.7401015182	blue
0.7400137941	veal
0.7400012488	avanti
0.7399996865	angelo
0.7399907386	raspberry
0.7399643331	road
0.7399606374	opentable
0.7399440199	september
0.7399293946	tartufata
0.7398645504	cage
0.7398566659	duo
0.7397877338	hyatt
0.7397546384	tucson
0.7396617503	highway
0.7396521775	tempe
0.7396233623	golden
0.7395978887	factory
0.7395915135	illinois
0.7395400124	chef
0.7394904336	charlie
0.7393971093	zombie
0.7393935480	ddd
0.7393712811	barolo
0.7393500207	horn
0.7393445592	budino
0.7393391738	southwestern
0.7393307881	rick
0.7392784072	british
0.7392740561	chestnut
0.7392211176	vito's
